In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	325502767	ror2_env_rootJungle_mushroom_bounce_06	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_env_rootJungle_mushroom_bounce_06_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Environment\ENV_rootJungle\env_rootJungle_mushroom_bounce\ror2_env_rootJungle_mushroom_bounce_06		29323
	340706613	ror2_amb_zone_rootJungle_rain_loop_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_rain_loop_01_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\rain loop\ror2_amb_zone_rootJungle_rain_loop_01		93912
	346988727	ror2_amb_zone_rootJungle_animal_oneoff_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_animal_oneoff_05_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\animal oneoffs\ror2_amb_zone_rootJungle_animal_oneoff_05		28128
	358048490	ror2_amb_zone_rootJungle_animal_loop_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_animal_loop_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\animal loop\ror2_amb_zone_rootJungle_animal_loop_03		82107
	364564918	ror2_amb_zone_rootJungle_animal_oneoff_06	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_animal_oneoff_06_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\animal oneoffs\ror2_amb_zone_rootJungle_animal_oneoff_06		26667
	405805570	ror2_amb_zone_rootJungle_animal_loop_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_animal_loop_04_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\animal loop\ror2_amb_zone_rootJungle_animal_loop_04		82820
	487436199	ror2_amb_zone_rootJungle_animal_loop_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_animal_loop_01_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\animal loop\ror2_amb_zone_rootJungle_animal_loop_01		87911
	490348898	ror2_amb_zone_rootJungle_base_loop_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_base_loop_01_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\base loop\ror2_amb_zone_rootJungle_base_loop_01		78791
	676109703	ror2_amb_zone_rootJungle_animal_oneoff_07	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_animal_oneoff_07_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\animal oneoffs\ror2_amb_zone_rootJungle_animal_oneoff_07		26535
	688903860	ror2_amb_zone_rootJungle_animal_oneoff_10	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_animal_oneoff_10_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\animal oneoffs\ror2_amb_zone_rootJungle_animal_oneoff_10		28840
	693272224	ror2_amb_zone_rootJungle_base_loop_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_base_loop_04_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\base loop\ror2_amb_zone_rootJungle_base_loop_04		78824
	719940722	ror2_env_rootJungle_mushroom_bounce_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_env_rootJungle_mushroom_bounce_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Environment\ENV_rootJungle\env_rootJungle_mushroom_bounce\ror2_env_rootJungle_mushroom_bounce_04		28332
	732028410	ror2_env_rootJungle_mushroom_bounce_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_env_rootJungle_mushroom_bounce_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Environment\ENV_rootJungle\env_rootJungle_mushroom_bounce\ror2_env_rootJungle_mushroom_bounce_02		28082
	762698769	ror2_amb_zone_rootJungle_rain_loop_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_rain_loop_05_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\rain loop\ror2_amb_zone_rootJungle_rain_loop_05		88731
	816358007	ror2_amb_zone_rootJungle_animal_loop_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_animal_loop_02_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\animal loop\ror2_amb_zone_rootJungle_animal_loop_02		82259
	846169865	ror2_amb_zone_rootJungle_animal_oneoff_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_animal_oneoff_02_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\animal oneoffs\ror2_amb_zone_rootJungle_animal_oneoff_02		27575
	886434465	ror2_amb_zone_rootJungle_animal_oneoff_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_animal_oneoff_01_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\animal oneoffs\ror2_amb_zone_rootJungle_animal_oneoff_01		22501
	897072157	ror2_amb_zone_rootJungle_animal_oneoff_09	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_animal_oneoff_09_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\animal oneoffs\ror2_amb_zone_rootJungle_animal_oneoff_09		26609
	931200652	ror2_amb_zone_rootJungle_animal_loop_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_animal_loop_05_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\animal loop\ror2_amb_zone_rootJungle_animal_loop_05		85563
	936441971	ror2_amb_zone_rootJungle_woodCreak_oneoff_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_woodCreak_oneoff_01_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\wood creak oneoffs\ror2_amb_zone_rootJungle_woodCreak_oneoff_01		91210
	951611952	ror2_amb_zone_rootJungle_rain_loop_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_rain_loop_02_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\rain loop\ror2_amb_zone_rootJungle_rain_loop_02		96770
	982051513	ror2_amb_zone_rootJungle_woodCreak_oneoff_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_woodCreak_oneoff_04_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\wood creak oneoffs\ror2_amb_zone_rootJungle_woodCreak_oneoff_04		91166
	1017579829	ror2_amb_zone_rootJungle_woodCreak_oneoff_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_woodCreak_oneoff_02_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\wood creak oneoffs\ror2_amb_zone_rootJungle_woodCreak_oneoff_02		82224
	1072162705	ror2_amb_zone_rootJungle_woodCreak_oneoff_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_amb_zone_rootJungle_woodCreak_oneoff_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\AMB_rootJungle\zone_rootJungle\wood creak oneoffs\ror2_amb_zone_rootJungle_woodCreak_oneoff_03		90424

