In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	623273224	heretic_transform	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_char_heretic_transform_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\CHAR_heretic\heretic\heretic_transform		93793
	692079216	ror2_char_heretic_step_sprint_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_char_heretic_step_sprint_01_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\CHAR_heretic\heretic\heretic_step_sprint\ror2_char_heretic_step_sprint_01		12642
	705986540	ror2_char_heretic_sprint_end_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_char_heretic_sprint_end_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\CHAR_heretic\heretic\heretic_sprint_end\ror2_char_heretic_sprint_end_03		9352
	710709920	ror2_char_heretic_step_sprint_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_char_heretic_step_sprint_05_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\CHAR_heretic\heretic\heretic_step_sprint\ror2_char_heretic_step_sprint_05		12929
	721916685	ror2_char_heretic_squawk_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_char_heretic_squawk_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\CHAR_heretic\heretic\heretic_squawk\ror2_char_heretic_squawk_03		25239
	742884414	ror2_char_heretic_step_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_char_heretic_step_02_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\CHAR_heretic\heretic\heretic_step\ror2_char_heretic_step_02		7570
	853372019	ror2_char_heretic_step_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_char_heretic_step_04_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\CHAR_heretic\heretic\heretic_step\ror2_char_heretic_step_04		7546
	918587000	ror2_char_heretic_sprint_end_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_char_heretic_sprint_end_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\CHAR_heretic\heretic\heretic_sprint_end\ror2_char_heretic_sprint_end_02		11132
	932851565	ror2_char_heretic_squawk_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_char_heretic_squawk_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\CHAR_heretic\heretic\heretic_squawk\ror2_char_heretic_squawk_02		23236
	965455456	ror2_char_heretic_step_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_char_heretic_step_03_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\CHAR_heretic\heretic\heretic_step\ror2_char_heretic_step_03		7596
	995274497	ror2_char_heretic_sprint_end_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_char_heretic_sprint_end_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\CHAR_heretic\heretic\heretic_sprint_end\ror2_char_heretic_sprint_end_01		9840
	1042618029	ror2_char_heretic_sprint_start_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_char_heretic_sprint_start_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\CHAR_heretic\heretic\heretic_sprint_start\ror2_char_heretic_sprint_start_02		12047

