In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	527216483	gravekeeper_attack2_shoot_chain_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_attack2_shoot_chain_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_attack2_shoot_singleChain\gravekeeper_attack2_shoot_chain_04		11386
	534537263	gravekeeper_attack1_wisp_launch_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_attack1_wisp_launch_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_attack1_fire\gravekeeper_attack1_wisp_launch_01		32232
	541003339	gravekeeper_attack2_chargeUp_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_attack2_chargeUp_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_attack2_chargeUp_01		88188
	546761767	gravekeeper_attack1_wisp_flyLoop_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_attack1_wisp_flyLoop_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_attack1_fly_loop\gravekeeper_attack1_wisp_flyLoop_03		46390
	548688575	gravekeeper_jump_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_jump_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_jump\gravekeeper_jump_04		40806
	551236235	gravekeeper_death_impact_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_death_impact_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_death_impact_01		86998
	557565724	gravekeeper_attack2_flyLoop_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_attack2_flyLoop_02_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_attack2_fly_loop\gravekeeper_attack2_flyLoop_02		8411
	600144275	gravekeeper_step_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_step_04_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_step\gravekeeper_step_04		21552
	608183613	gravekeeper_idleLoop_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_idleLoop_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_idle_loop\gravekeeper_idleLoop_03		92428
	610103166	gravekeeper_attack2_flyLoop_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_attack2_flyLoop_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_attack2_fly_loop\gravekeeper_attack2_flyLoop_03		16561
	616382254	gravekeeper_jump_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_jump_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_jump\gravekeeper_jump_01		42885
	628682563	gravekeeper_attack2_impact_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_attack2_impact_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_attack2_impact\gravekeeper_attack2_impact_04		17223
	638913544	gravekeeper_impact_canister_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_impact_canister_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_impact_canister\gravekeeper_impact_canister_02		12710
	642689265	gravekeeper_impact_canister_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_impact_canister_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_impact_canister\gravekeeper_impact_canister_04		12783
	650719599	gravekeeper_impact_body_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_impact_body_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_impact_body\gravekeeper_impact_body_03		15125
	694836595	gravekeeper_attack1_wisp_flyLoop_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_attack1_wisp_flyLoop_02_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_attack1_fly_loop\gravekeeper_attack1_wisp_flyLoop_02		77052
	705191506	gravekeeper_attack1_wisp_explo_06	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_attack1_wisp_explo_06_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_attack1_explode\gravekeeper_attack1_wisp_explo_06		25103
	707194049	gravekeeper_impact_canister_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_impact_canister_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_impact_canister\gravekeeper_impact_canister_01		10611
	707721594	gravekeeper_attack1_wisp_launch_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_attack1_wisp_launch_05_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_attack1_fire\gravekeeper_attack1_wisp_launch_05		27293
	752782753	gravekeeper_idle_VO_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_idle_VO_02_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_idle_VO\gravekeeper_idle_VO_02		59708
	766464286	gravekeeper_idle_VO_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_idle_VO_04_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_idle_VO\gravekeeper_idle_VO_04		73426
	766596276	gravekeeper_land_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_land_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_land\gravekeeper_land_03		30150
	827242644	gravekeeper_idle_VO_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_idle_VO_05_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_idle_VO\gravekeeper_idle_VO_05		64877
	846472933	gravekeeper_twitch_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_twitch_04_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_idle_twitch\gravekeeper_twitch_04		17969
	850470778	gravekeeper_twitch_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_twitch_02_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_idle_twitch\gravekeeper_twitch_02		16656
	858230239	gravekeeper_step_08	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_step_08_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_step\gravekeeper_step_08		22300
	870930166	gravekeeper_idleLoop_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_idleLoop_01_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_idle_loop\gravekeeper_idleLoop_01		95100
	887523681	gravekeeper_impact_body_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_impact_body_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_impact_body\gravekeeper_impact_body_01		14755
	888515742	gravekeeper_idle_VO_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_idle_VO_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_idle_VO\gravekeeper_idle_VO_03		60386
	894018563	gravekeeper_attack1_open_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\gravekeeper_attack1_open_01_FA4CDECB.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Boss_Gravekeeper\Gravekeeper\gravekeeper_attack1_open_01		148058
